Agent ID,Renewal Status,Policy Discounts,Risk Score,Policy ID,High_Risk_Flag,Risk Category
AGT46597184,Pending,44,36,POL09199923,0,Medium Risk
AGT00003298,Not Renewed,24,71,POL18831547,1,High Risk
AGT65390322,Not Renewed,6,97,POL51866369,1,High Risk
AGT79303755,Not Renewed,9,66,POL08325136,0,High Risk
AGT85094742,Renewed,14,87,POL66239036,1,High Risk
AGT52585127,Renewed,14,29,POL76924114,0,Low Risk
AGT27371721,Not Renewed,40,21,POL28023746,0,Low Risk
AGT66430440,Pending,16,53,POL97255988,0,Medium Risk
AGT46245679,Pending,48,14,POL52716316,0,Low Risk
AGT05520638,Renewed,2,89,POL35246702,1,High Risk
AGT06492320,Pending,4,39,POL83014329,0,Medium Risk
AGT30079164,Not Renewed,9,64,POL43969785,0,High Risk
AGT69498005,Pending,29,8,POL80109772,0,Low Risk
AGT76007877,Renewed,8,44,POL51034988,0,Medium Risk
AGT30032184,Not Renewed,28,11,POL33977553,0,Low Risk
AGT01402262,Pending,35,44,POL32232315,0,Medium Risk
AGT38241324,Renewed,31,44,POL88297465,0,Medium Risk
AGT99970864,Renewed,30,50,POL65886871,0,Medium Risk
AGT95533645,Pending,33,92,POL29130191,1,High Risk
AGT12626190,Not Renewed,10,62,POL32660341,0,High Risk
AGT73151407,Not Renewed,47,78,POL62023748,1,High Risk
AGT51769763,Pending,9,89,POL78823556,1,High Risk
AGT43689014,Renewed,48,4,POL55433362,0,Low Risk
AGT72997208,Pending,1,46,POL55190286,0,Medium Risk
AGT08175954,Pending,20,38,POL44326317,0,Medium Risk
AGT27380971,Renewed,13,31,POL79056359,0,Medium Risk
AGT22685441,Not Renewed,29,5,POL92452713,0,Low Risk
AGT62629870,Renewed,48,99,POL20995178,1,High Risk
AGT54222009,Not Renewed,16,95,POL64918904,1,High Risk
AGT47736672,Pending,17,21,POL32870839,0,Low Risk
AGT55004267,Not Renewed,35,63,POL69068296,0,High Risk
AGT73491876,Renewed,16,99,POL02135701,1,High Risk
AGT72375315,Renewed,6,41,POL99383000,0,Medium Risk
AGT84990958,Pending,1,20,POL81927332,0,Low Risk
AGT46756656,Not Renewed,19,58,POL81678751,0,Medium Risk
AGT61101687,Not Renewed,42,24,POL54732626,0,Low Risk
AGT07083868,Pending,48,29,POL63222732,0,Low Risk
AGT97747333,Renewed,20,54,POL87674982,0,Medium Risk
AGT11883876,Renewed,42,8,POL02376824,0,Low Risk
AGT69925939,Not Renewed,16,94,POL90422168,1,High Risk
AGT72237364,Renewed,17,23,POL90242414,0,Low Risk
AGT97882436,Pending,48,44,POL16838069,0,Medium Risk
AGT38741728,Not Renewed,44,39,POL96011634,0,Medium Risk
AGT11878193,Not Renewed,9,37,POL68446271,0,Medium Risk
AGT03161643,Renewed,24,61,POL03389075,0,High Risk
AGT34232602,Renewed,4,18,POL27980219,0,Low Risk
AGT89816035,Not Renewed,35,71,POL32547162,1,High Risk
AGT40501337,Renewed,33,57,POL05625856,0,Medium Risk
AGT13739011,Not Renewed,22,21,POL66769688,0,Low Risk
AGT86758480,Not Renewed,7,1,POL04791479,0,Low Risk
AGT74943599,Renewed,24,84,POL73394070,1,High Risk
AGT95364380,Not Renewed,0,37,POL03688805,0,Medium Risk
AGT20292935,Pending,45,35,POL45324469,0,Medium Risk
AGT08923567,Renewed,26,21,POL61430954,0,Low Risk
AGT26555591,Pending,22,18,POL83051800,0,Low Risk
AGT66971892,Not Renewed,21,42,POL55660947,0,Medium Risk
AGT40497648,Pending,46,53,POL03500501,0,Medium Risk
AGT94482498,Renewed,28,60,POL96527583,0,Medium Risk
AGT37213701,Renewed,6,99,POL53072470,1,High Risk
AGT62507987,Pending,18,13,POL83180602,0,Low Risk
AGT60238438,Pending,43,94,POL98697477,1,High Risk
AGT20764077,Not Renewed,0,13,POL08242305,0,Low Risk
AGT96296236,Renewed,47,23,POL04929943,0,Low Risk
AGT41912334,Pending,21,88,POL20158897,1,High Risk
AGT04112463,Pending,28,28,POL35206157,0,Low Risk
AGT91779921,Pending,26,68,POL12389694,0,High Risk
AGT72510529,Not Renewed,9,35,POL22879421,0,Medium Risk
AGT70749147,Pending,36,34,POL13079535,0,Medium Risk
AGT32388350,Pending,29,85,POL88358873,1,High Risk
AGT90963317,Renewed,40,81,POL84960859,1,High Risk
AGT61874125,Pending,0,36,POL20769779,0,Medium Risk
AGT98068227,Not Renewed,28,63,POL71198375,0,High Risk
AGT62470289,Pending,9,49,POL26355059,0,Medium Risk
AGT29471451,Renewed,18,60,POL51258624,0,Medium Risk
AGT22551056,Not Renewed,2,38,POL67611471,0,Medium Risk
AGT65968945,Pending,37,33,POL87122586,0,Medium Risk
AGT70132967,Renewed,3,99,POL88929117,1,High Risk
AGT94830688,Renewed,42,59,POL86890782,0,Medium Risk
AGT13344905,Renewed,28,68,POL25662324,0,High Risk
AGT41091244,Pending,10,92,POL78735988,1,High Risk
AGT37963681,Not Renewed,46,27,POL35313589,0,Low Risk
AGT67184405,Not Renewed,46,96,POL87523514,1,High Risk
AGT83565783,Pending,32,59,POL05159511,0,Medium Risk
AGT00602764,Not Renewed,37,33,POL94744561,0,Medium Risk
AGT40395700,Not Renewed,11,10,POL62805195,0,Low Risk
AGT34466724,Not Renewed,4,32,POL92268094,0,Medium Risk
AGT00737075,Pending,15,95,POL32398329,1,High Risk
AGT47730219,Not Renewed,1,52,POL38398875,0,Medium Risk
AGT70718506,Not Renewed,21,54,POL13591287,0,Medium Risk
AGT86813500,Renewed,8,67,POL38734487,0,High Risk
AGT91526876,Pending,18,44,POL12885536,0,Medium Risk
AGT06787341,Renewed,23,60,POL05706478,0,Medium Risk
AGT86052504,Renewed,6,83,POL74477795,1,High Risk
AGT24032538,Renewed,17,47,POL01538534,0,Medium Risk
AGT73179312,Not Renewed,17,9,POL47766482,0,Low Risk
AGT71295835,Renewed,30,60,POL52508066,0,Medium Risk
AGT30715363,Renewed,19,69,POL50064948,0,High Risk
AGT40986483,Pending,15,72,POL64331306,1,High Risk
AGT89724743,Not Renewed,2,98,POL87933513,1,High Risk
AGT81507245,Pending,6,75,POL26384700,1,High Risk
AGT50734396,Not Renewed,26,29,POL92024159,0,Low Risk
AGT81512530,Not Renewed,24,7,POL09869400,0,Low Risk
AGT87394247,Pending,12,73,POL79617161,1,High Risk
AGT54372542,Not Renewed,11,9,POL57718786,0,Low Risk
AGT27477126,Renewed,47,3,POL87258705,0,Low Risk
AGT77520533,Renewed,14,34,POL88392723,0,Medium Risk
AGT35815082,Renewed,16,42,POL29239310,0,Medium Risk
AGT60511556,Pending,14,91,POL93108727,1,High Risk
AGT21544281,Renewed,2,41,POL98453237,0,Medium Risk
AGT74901931,Not Renewed,13,60,POL77268137,0,Medium Risk
AGT06147553,Not Renewed,20,9,POL10292870,0,Low Risk
AGT54660984,Pending,30,98,POL12826359,1,High Risk
AGT47331302,Pending,48,2,POL20325916,0,Low Risk
AGT21597804,Not Renewed,10,3,POL73952203,0,Low Risk
AGT10321048,Not Renewed,17,17,POL48606584,0,Low Risk
AGT04826188,Renewed,3,22,POL53051476,0,Low Risk
AGT88552113,Renewed,36,100,POL86921629,1,High Risk
AGT59464558,Renewed,46,63,POL76080858,0,High Risk
AGT58732933,Renewed,7,43,POL14019439,0,Medium Risk
AGT57885936,Renewed,32,17,POL30688000,0,Low Risk
AGT46463956,Pending,29,33,POL63085771,0,Medium Risk
AGT58378101,Renewed,8,76,POL91208117,1,High Risk
AGT95251958,Pending,33,43,POL77974715,0,Medium Risk
AGT66603712,Pending,41,81,POL74225904,1,High Risk
AGT09336743,Not Renewed,26,3,POL50294961,0,Low Risk
AGT91508577,Pending,50,21,POL12558722,0,Low Risk
AGT42195198,Not Renewed,20,22,POL24029691,0,Low Risk
AGT96387756,Not Renewed,50,93,POL45060689,1,High Risk
AGT91026202,Renewed,46,9,POL44856684,0,Low Risk
AGT28550877,Renewed,9,73,POL43615324,1,High Risk
AGT18338674,Renewed,14,24,POL10208981,0,Low Risk
AGT04366917,Renewed,1,21,POL00380860,0,Low Risk
AGT67446533,Not Renewed,4,53,POL37533829,0,Medium Risk
AGT69399540,Renewed,2,94,POL09975061,1,High Risk
AGT41909369,Pending,44,84,POL75133618,1,High Risk
AGT20011845,Not Renewed,26,15,POL11470668,0,Low Risk
AGT59156596,Pending,16,53,POL98975002,0,Medium Risk
AGT14510456,Not Renewed,16,31,POL08392852,0,Medium Risk
AGT75039905,Not Renewed,14,25,POL09390236,0,Low Risk
AGT94127466,Pending,27,68,POL12087237,0,High Risk
AGT59926603,Renewed,32,45,POL16045417,0,Medium Risk
AGT08756029,Pending,31,46,POL43090957,0,Medium Risk
AGT74327826,Pending,22,90,POL76509626,1,High Risk
AGT46027126,Pending,6,14,POL56816582,0,Low Risk
AGT96266695,Pending,48,30,POL06918749,0,Low Risk
AGT43733906,Pending,18,37,POL40620647,0,Medium Risk
AGT50946500,Renewed,42,31,POL82003427,0,Medium Risk
AGT24073449,Pending,20,86,POL02103764,1,High Risk
AGT22354139,Not Renewed,28,100,POL73302460,1,High Risk
AGT24845974,Pending,29,73,POL36259700,1,High Risk
AGT81983266,Not Renewed,15,87,POL61913458,1,High Risk
AGT15560664,Renewed,13,83,POL80932118,1,High Risk
AGT42600032,Pending,0,41,POL12700129,0,Medium Risk
AGT82523171,Not Renewed,38,87,POL18021070,1,High Risk
AGT92184002,Pending,49,84,POL02405593,1,High Risk
AGT65829451,Not Renewed,33,34,POL15567639,0,Medium Risk
AGT23203089,Not Renewed,12,78,POL67846790,1,High Risk
AGT85009986,Pending,45,7,POL37350059,0,Low Risk
AGT62837540,Renewed,41,68,POL82338857,0,High Risk
AGT35936067,Pending,7,52,POL13670918,0,Medium Risk
AGT78282328,Renewed,30,22,POL56063267,0,Low Risk
AGT07195389,Pending,7,62,POL44368624,0,High Risk
AGT47971931,Not Renewed,23,12,POL02047114,0,Low Risk
AGT29942457,Pending,20,52,POL75081520,0,Medium Risk
AGT71671591,Pending,17,78,POL45182158,1,High Risk
AGT40339464,Renewed,34,10,POL50099594,0,Low Risk
AGT03162047,Not Renewed,44,22,POL96765669,0,Low Risk
AGT55465624,Pending,11,30,POL64668667,0,Low Risk
AGT61378520,Not Renewed,38,83,POL35373090,1,High Risk
AGT17511392,Pending,48,25,POL53589425,0,Low Risk
AGT99517469,Renewed,34,60,POL86998122,0,Medium Risk
AGT40976439,Not Renewed,39,7,POL90865512,0,Low Risk
AGT19644076,Renewed,29,43,POL72509442,0,Medium Risk
AGT13212375,Pending,3,85,POL02314695,1,High Risk
AGT32548798,Renewed,36,76,POL80250763,1,High Risk
AGT37442272,Not Renewed,30,82,POL60992687,1,High Risk
AGT38600353,Pending,28,97,POL69557850,1,High Risk
AGT16288768,Renewed,34,95,POL19053430,1,High Risk
AGT56931418,Renewed,6,46,POL54750482,0,Medium Risk
AGT90914747,Not Renewed,23,84,POL21071314,1,High Risk
AGT19978799,Pending,32,91,POL35328184,1,High Risk
AGT26665589,Not Renewed,43,64,POL54335250,0,High Risk
AGT82384285,Pending,26,51,POL90564475,0,Medium Risk
AGT14497481,Renewed,49,70,POL92223951,1,High Risk
AGT91783771,Renewed,47,52,POL38583909,0,Medium Risk
AGT56558569,Renewed,19,62,POL70199824,0,High Risk
AGT88267068,Renewed,46,63,POL54562646,0,High Risk
AGT67481128,Pending,23,93,POL04500233,1,High Risk
AGT45789184,Not Renewed,29,96,POL39602828,1,High Risk
AGT34752050,Pending,21,86,POL41295564,1,High Risk
AGT47983423,Not Renewed,41,50,POL26280970,0,Medium Risk
AGT06581034,Pending,11,29,POL29164247,0,Low Risk
AGT06949855,Pending,11,53,POL72582020,0,Medium Risk
AGT37420361,Pending,49,73,POL42881568,1,High Risk
AGT85459485,Renewed,12,26,POL91869303,0,Low Risk
AGT31494760,Renewed,19,38,POL28303741,0,Medium Risk
AGT53351162,Renewed,14,66,POL77829667,0,High Risk
AGT84856862,Renewed,0,97,POL48994632,1,High Risk
AGT07724446,Renewed,28,95,POL83788113,1,High Risk
AGT80152734,Pending,36,100,POL26187162,1,High Risk
AGT56265890,Renewed,14,25,POL85357404,0,Low Risk
AGT41758995,Pending,23,36,POL84091621,0,Medium Risk
AGT12415191,Pending,27,27,POL17820094,0,Low Risk
AGT15727036,Renewed,44,100,POL57053022,1,High Risk
AGT43639444,Renewed,24,67,POL43650068,0,High Risk
AGT18440997,Not Renewed,12,72,POL58297595,1,High Risk
AGT31189537,Pending,28,36,POL77901468,0,Medium Risk
AGT08607132,Renewed,39,16,POL70096611,0,Low Risk
AGT97641704,Not Renewed,26,38,POL40777572,0,Medium Risk
AGT12966995,Pending,47,84,POL25507617,1,High Risk
AGT39576454,Pending,32,78,POL03990592,1,High Risk
AGT78344871,Not Renewed,28,10,POL94885800,0,Low Risk
AGT24077019,Not Renewed,17,100,POL11319886,1,High Risk
AGT66504484,Renewed,0,43,POL68905887,0,Medium Risk
AGT85203126,Renewed,24,66,POL71885722,0,High Risk
AGT18286289,Not Renewed,24,22,POL88263060,0,Low Risk
AGT99817665,Renewed,5,51,POL62759282,0,Medium Risk
AGT90900168,Pending,36,62,POL28137827,0,High Risk
AGT64216177,Pending,13,15,POL70490457,0,Low Risk
AGT03019617,Not Renewed,42,75,POL43307974,1,High Risk
AGT22546347,Not Renewed,9,26,POL07189960,0,Low Risk
AGT99240952,Not Renewed,42,47,POL39146398,0,Medium Risk
AGT96982444,Pending,29,53,POL18638801,0,Medium Risk
AGT25773647,Renewed,41,22,POL72689625,0,Low Risk
AGT70495038,Renewed,50,23,POL84725350,0,Low Risk
AGT01081441,Renewed,28,42,POL03499634,0,Medium Risk
AGT13074375,Pending,5,15,POL17851408,0,Low Risk
AGT41476707,Pending,5,91,POL77005390,1,High Risk
AGT76304075,Pending,29,92,POL61605343,1,High Risk
AGT36127649,Renewed,38,64,POL29802186,0,High Risk
AGT57352286,Renewed,48,7,POL45349896,0,Low Risk
AGT58216117,Pending,4,79,POL48346440,1,High Risk
AGT35840933,Renewed,15,33,POL01090154,0,Medium Risk
AGT42927511,Not Renewed,40,100,POL82137065,1,High Risk
AGT00894859,Renewed,12,72,POL05710643,1,High Risk
AGT11665603,Not Renewed,32,60,POL21394556,0,Medium Risk
AGT44656885,Not Renewed,37,29,POL45259795,0,Low Risk
AGT67831742,Renewed,3,47,POL07078838,0,Medium Risk
AGT76378966,Not Renewed,0,71,POL29504674,1,High Risk
AGT28432111,Pending,33,49,POL27444083,0,Medium Risk
AGT25486533,Renewed,32,55,POL93415185,0,Medium Risk
AGT30710692,Renewed,31,13,POL05606987,0,Low Risk
AGT36199698,Not Renewed,15,100,POL17258219,1,High Risk
AGT63282245,Not Renewed,30,46,POL81559306,0,Medium Risk
AGT49302379,Renewed,26,60,POL84309166,0,Medium Risk
AGT04781804,Renewed,14,57,POL76387090,0,Medium Risk
AGT15935260,Renewed,16,57,POL59492840,0,Medium Risk
AGT28522757,Pending,9,30,POL59507009,0,Low Risk
AGT81057074,Renewed,26,28,POL22606184,0,Low Risk
AGT83803513,Pending,43,86,POL36583919,1,High Risk
AGT13858503,Pending,43,16,POL88765284,0,Low Risk
AGT87108404,Renewed,40,82,POL55061898,1,High Risk
AGT86170981,Pending,17,78,POL38220056,1,High Risk
AGT41406081,Not Renewed,12,58,POL97128772,0,Medium Risk
AGT69831645,Not Renewed,21,5,POL21105419,0,Low Risk
AGT60999446,Not Renewed,12,34,POL98344452,0,Medium Risk
AGT78435007,Renewed,45,26,POL81202373,0,Low Risk
AGT99727041,Renewed,40,81,POL50033315,1,High Risk
AGT96614978,Pending,46,27,POL71852289,0,Low Risk
AGT58013889,Not Renewed,14,44,POL63230640,0,Medium Risk
AGT38121007,Pending,22,98,POL22280600,1,High Risk
AGT80735826,Pending,50,11,POL82615987,0,Low Risk
AGT04610764,Not Renewed,41,81,POL13831480,1,High Risk
AGT08570809,Pending,39,5,POL42604699,0,Low Risk
AGT07063515,Renewed,44,31,POL42477290,0,Medium Risk
AGT74421925,Pending,38,91,POL56451530,1,High Risk
AGT62619985,Renewed,12,73,POL94687907,1,High Risk
AGT79843902,Renewed,50,77,POL13287986,1,High Risk
AGT29866001,Pending,32,43,POL47707892,0,Medium Risk
AGT53273603,Not Renewed,40,62,POL23175808,0,High Risk
AGT78671226,Renewed,34,22,POL69533983,0,Low Risk
AGT81543880,Pending,30,25,POL41871042,0,Low Risk
AGT55272574,Renewed,21,38,POL58901437,0,Medium Risk
AGT82628941,Renewed,10,97,POL15832827,1,High Risk
AGT02342985,Pending,44,79,POL98885285,1,High Risk
AGT01615923,Renewed,1,3,POL75752645,0,Low Risk
AGT22956727,Renewed,22,86,POL66984423,1,High Risk
AGT68610776,Not Renewed,19,56,POL95029087,0,Medium Risk
AGT98366859,Pending,44,55,POL33528645,0,Medium Risk
AGT75902946,Not Renewed,0,41,POL68879274,0,Medium Risk
AGT91286656,Pending,15,73,POL66757828,1,High Risk
AGT24310388,Renewed,36,95,POL14873670,1,High Risk
AGT36934710,Renewed,16,28,POL91903305,0,Low Risk
AGT65275310,Renewed,0,35,POL81452413,0,Medium Risk
AGT89666057,Not Renewed,5,69,POL77471080,0,High Risk
AGT24643313,Not Renewed,42,91,POL55161167,1,High Risk
AGT38188547,Pending,46,78,POL32721241,1,High Risk
AGT04928961,Not Renewed,31,78,POL58798776,1,High Risk
AGT17357225,Pending,46,98,POL82130427,1,High Risk
AGT82896097,Pending,47,54,POL18274117,0,Medium Risk
AGT05081505,Renewed,5,64,POL55586584,0,High Risk
AGT61072985,Renewed,36,90,POL57527902,1,High Risk
AGT66614535,Renewed,2,34,POL89135747,0,Medium Risk
AGT17251552,Not Renewed,20,5,POL68469433,0,Low Risk
AGT16108986,Not Renewed,13,14,POL14708909,0,Low Risk
AGT31090730,Pending,49,81,POL44473237,1,High Risk
AGT27341719,Not Renewed,50,85,POL36097059,1,High Risk
AGT63066371,Renewed,40,55,POL13811589,0,Medium Risk
AGT22166334,Pending,42,27,POL03870309,0,Low Risk
AGT59892489,Not Renewed,32,73,POL03461173,1,High Risk
AGT76056841,Renewed,0,86,POL30800309,1,High Risk
AGT21890727,Renewed,31,23,POL04460141,0,Low Risk
AGT05147404,Pending,45,44,POL70638902,0,Medium Risk
AGT35974620,Renewed,5,80,POL81437012,1,High Risk
AGT77173486,Renewed,13,83,POL75780288,1,High Risk
AGT70236364,Renewed,39,25,POL04195988,0,Low Risk
AGT59220191,Renewed,13,69,POL23232364,0,High Risk
AGT29358915,Renewed,27,26,POL74637013,0,Low Risk
AGT09938306,Pending,1,88,POL52466157,1,High Risk
AGT82639238,Not Renewed,0,4,POL04525744,0,Low Risk
AGT72731403,Renewed,18,39,POL66023892,0,Medium Risk
AGT17757472,Renewed,37,64,POL12886983,0,High Risk
AGT31556495,Not Renewed,35,40,POL18969442,0,Medium Risk
AGT05042106,Renewed,44,25,POL83650350,0,Low Risk
AGT56388227,Not Renewed,43,23,POL97163250,0,Low Risk
AGT13622499,Pending,42,12,POL97850012,0,Low Risk
AGT14500504,Not Renewed,2,62,POL21436071,0,High Risk
AGT99928934,Pending,29,35,POL38790391,0,Medium Risk
AGT22335813,Renewed,13,88,POL36578852,1,High Risk
AGT17995842,Pending,23,27,POL20281612,0,Low Risk
AGT98961809,Pending,8,67,POL59899170,0,High Risk
AGT11336307,Renewed,32,67,POL21557513,0,High Risk
AGT42820043,Pending,13,66,POL89939976,0,High Risk
AGT46106549,Not Renewed,20,58,POL07785199,0,Medium Risk
AGT88301319,Renewed,14,49,POL58783069,0,Medium Risk
AGT44838621,Pending,41,3,POL95768809,0,Low Risk
AGT34591838,Renewed,50,86,POL32079740,1,High Risk
AGT25546644,Not Renewed,8,19,POL52344569,0,Low Risk
AGT73106933,Not Renewed,0,19,POL63017229,0,Low Risk
AGT84545618,Not Renewed,45,96,POL88647419,1,High Risk
AGT81177617,Pending,23,7,POL19976069,0,Low Risk
AGT53589146,Not Renewed,13,26,POL24210075,0,Low Risk
AGT69121880,Not Renewed,26,60,POL25694425,0,Medium Risk
AGT68486071,Renewed,48,9,POL97456279,0,Low Risk
AGT10073547,Renewed,29,35,POL68532142,0,Medium Risk
AGT79344890,Pending,1,79,POL71765111,1,High Risk
AGT58624937,Not Renewed,19,14,POL54561530,0,Low Risk
AGT79686245,Not Renewed,20,55,POL52707318,0,Medium Risk
AGT59028521,Pending,15,100,POL52383716,1,High Risk
AGT76663931,Not Renewed,47,72,POL93504222,1,High Risk
AGT11636752,Not Renewed,17,10,POL39639859,0,Low Risk
AGT51803025,Pending,41,77,POL93209384,1,High Risk
AGT70883139,Pending,4,17,POL86946793,0,Low Risk
AGT05363282,Pending,27,64,POL40667253,0,High Risk
AGT98949803,Renewed,38,66,POL45842876,0,High Risk
AGT64248444,Pending,10,47,POL69578293,0,Medium Risk
AGT50795133,Not Renewed,48,61,POL40483314,0,High Risk
AGT19950985,Not Renewed,36,9,POL60335753,0,Low Risk
AGT37076273,Pending,36,70,POL90100383,1,High Risk
AGT85098676,Renewed,32,44,POL99808089,0,Medium Risk
AGT36826209,Not Renewed,49,68,POL46460942,0,High Risk
AGT60884319,Pending,25,63,POL63439011,0,High Risk
AGT67900950,Renewed,44,25,POL29503998,0,Low Risk
AGT75922960,Renewed,0,76,POL53010731,1,High Risk
AGT02565863,Pending,1,43,POL59178536,0,Medium Risk
AGT49494604,Not Renewed,37,1,POL38416700,0,Low Risk
AGT41546316,Not Renewed,24,17,POL88672866,0,Low Risk
AGT80948686,Renewed,42,18,POL21161337,0,Low Risk
AGT31201359,Pending,28,89,POL64245867,1,High Risk
AGT58428300,Not Renewed,15,10,POL22162508,0,Low Risk
AGT48907897,Not Renewed,13,74,POL83964879,1,High Risk
AGT53047258,Renewed,19,5,POL31761126,0,Low Risk
AGT46222850,Not Renewed,17,82,POL98213594,1,High Risk
AGT16372609,Pending,18,20,POL77321123,0,Low Risk
AGT31409089,Not Renewed,2,43,POL79722953,0,Medium Risk
AGT91268209,Not Renewed,44,13,POL58294071,0,Low Risk
AGT16448584,Not Renewed,32,78,POL82089087,1,High Risk
AGT67339857,Pending,35,55,POL64383103,0,Medium Risk
AGT10545918,Pending,23,42,POL51544429,0,Medium Risk
AGT43036261,Renewed,14,35,POL53203220,0,Medium Risk
AGT37747852,Pending,48,54,POL80929677,0,Medium Risk
AGT92831988,Renewed,8,18,POL95434233,0,Low Risk
AGT30398409,Not Renewed,50,76,POL14385172,1,High Risk
AGT25507193,Renewed,3,81,POL30868799,1,High Risk
AGT01124773,Not Renewed,11,59,POL09338514,0,Medium Risk
AGT54739971,Not Renewed,23,12,POL40541993,0,Low Risk
AGT33679874,Pending,31,40,POL36885391,0,Medium Risk
AGT97847832,Renewed,4,17,POL86478823,0,Low Risk
AGT99666414,Not Renewed,47,96,POL99023082,1,High Risk
AGT16552199,Not Renewed,32,34,POL18101915,0,Medium Risk
AGT55565806,Pending,39,1,POL48959866,0,Low Risk
AGT11035028,Not Renewed,42,55,POL02489128,0,Medium Risk
AGT50779503,Not Renewed,7,23,POL64086319,0,Low Risk
AGT93543140,Pending,0,31,POL47639612,0,Medium Risk
AGT95443410,Not Renewed,7,22,POL97525814,0,Low Risk
AGT63819582,Renewed,6,40,POL86299537,0,Medium Risk
AGT33248768,Pending,28,90,POL39660351,1,High Risk
AGT16210818,Renewed,43,3,POL88709617,0,Low Risk
AGT02808371,Not Renewed,42,28,POL61884063,0,Low Risk
AGT88466514,Renewed,32,53,POL47175698,0,Medium Risk
AGT04832997,Pending,21,45,POL51999477,0,Medium Risk
AGT68636253,Not Renewed,5,57,POL51831970,0,Medium Risk
AGT05886635,Not Renewed,14,38,POL87238187,0,Medium Risk
AGT83936188,Not Renewed,20,85,POL30316596,1,High Risk
AGT88720238,Renewed,48,11,POL18133239,0,Low Risk
AGT11498112,Renewed,30,83,POL68113018,1,High Risk
AGT81084838,Renewed,28,83,POL79185105,1,High Risk
AGT70599264,Not Renewed,0,3,POL55617113,0,Low Risk
AGT31748731,Pending,48,26,POL91815517,0,Low Risk
AGT50884904,Pending,37,61,POL08018739,0,High Risk
AGT28537903,Pending,43,83,POL89376913,1,High Risk
AGT72034767,Not Renewed,24,51,POL02819020,0,Medium Risk
AGT81888204,Not Renewed,15,84,POL09010208,1,High Risk
AGT38128215,Renewed,18,58,POL69636143,0,Medium Risk
AGT54608455,Renewed,48,89,POL87207136,1,High Risk
AGT84316934,Renewed,46,28,POL53130917,0,Low Risk
AGT70974136,Renewed,33,64,POL50111095,0,High Risk
AGT56915520,Pending,12,79,POL24070236,1,High Risk
AGT24245670,Pending,28,48,POL32625291,0,Medium Risk
AGT16090693,Not Renewed,14,49,POL99495408,0,Medium Risk
AGT67088447,Pending,1,100,POL87981316,1,High Risk
AGT49729745,Not Renewed,0,97,POL67118908,1,High Risk
AGT83226741,Not Renewed,17,85,POL23603808,1,High Risk
AGT25721421,Renewed,35,99,POL80888212,1,High Risk
AGT34150837,Not Renewed,16,59,POL11227831,0,Medium Risk
